m/z,area,Messung,sccm,Temperatur,Datei
309.5831,3.4956981331164534,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
309.8989,3.597327202383166,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
310.3479,3.444301168830732,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
310.7418,3.3111083766229568,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
311.0693,3.4478708279216006,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
311.4525,3.383562905848983,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
311.9304,3.5233139772700275,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
312.2529,3.483650270565425,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
312.7927,3.6762654058414252,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
313.1992,3.330547781385752,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
313.5336,3.495986558438572,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
313.9964,3.3246331655853067,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
314.359,3.667935043290669,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
314.8559,3.299928944805605,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
315.2079,3.2882636093077466,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
315.644,3.3711999999985096,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
316.1083,3.5603848322449725,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
316.629,3.2909333333361133,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
316.9708,3.453333333331471,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
317.3408,3.4906666666643575,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
317.6212,3.6545650114888724,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
317.9074,3.3823999999986065,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
318.2049,3.5235146198788887,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
318.6711,3.4081013105693225,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
318.9915,3.187747295322315,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
319.2839,3.431769199034796,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
319.6665,3.0855293180855092,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
319.9874,3.4432520885531743,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
320.3929,3.589527584590728,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
320.6804,3.220126519419976,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
321.0863,3.5043322577290503,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
321.4644,3.2996578216344234,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
321.7861,3.277284388049352,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
322.0855,3.1960573778206185,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
322.3963,3.180331662491296,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
322.8259,3.7031814588517724,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
323.3408,3.421895483499784,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
323.8164,4.0613177474934385,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
324.1677,3.3615428362611777,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
324.4908,3.5134153508799666,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
324.956,3.5311754594796687,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
325.4555,3.3433561560203926,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
325.7452,3.6034761330430953,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
326.1543,3.1545263993336494,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
326.4785,3.4669247493704933,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
326.7857,3.366212301589868,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
327.0816,3.431400000000176,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
327.4802,3.1958000000005313,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
327.8221,3.5321000000001086,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
328.3809,3.3762999999997114,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
328.8944,3.5737203922195357,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
329.2142,3.19199999999923,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
329.7055,3.2161401290562535,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
330.0371,3.2682899979857667,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
330.5863,3.287231417622019,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
330.9355,3.3854064125809167,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
331.3365,3.301589640048625,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
331.6345,3.028673613632092,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
331.9498,3.145291162536142,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
332.2768,3.5136671506349515,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
332.5695,3.25816882940149,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
332.914,3.330456468041249,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
333.3047,3.5818435924615244,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
333.6496,3.2854443688279575,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
333.9889,3.4465127797923527,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
334.455,3.3194397660825388,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
334.9675,3.3603058126651493,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
335.3824,3.362239740873018,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
335.6823,3.521901522479995,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
336.0226,3.371798810244708,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
336.3574,3.2936764871988498,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
336.6865,3.1332632536811786,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
336.9869,3.5889865043366473,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
337.3452,3.5035489816483265,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
337.8021,3.2218240774344533,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
338.3751,3.17453333332971,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
338.6821,2.8409181084927315,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
338.9833,3.17554724742795,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
339.5051,3.230599999997319,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
339.859,3.2209333333293557,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
340.3292,3.161000000000835,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
340.6777,3.106866666667618,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
340.9799,3.1600609974662044,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
341.3345,3.120130498733568,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
341.7301,2.973081891680405,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
342.2773,3.182635773425687,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
342.6734,3.260732860901595,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
342.9648,3.174767153712798,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
343.4138,3.2382081628707384,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
343.7697,3.2609527712817994,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
344.3185,3.101613364506634,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
344.7742,2.9720803623614596,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
345.1308,3.3204357247226666,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
345.552,3.1527739041482237,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
345.9558,3.173354894799084,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
346.2486,3.2134843220340095,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
346.6177,3.116244739918575,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
346.9929,3.1342565312650534,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
347.3389,3.030012565748894,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
347.7027,3.202214650304603,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
348.0902,3.1929474137906513,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
348.4426,3.297597857004559,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
348.7424,3.240857685564813,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
349.1304,2.770377401130135,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
349.4775,3.1838684248980638,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
349.8424,3.387258810637575,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
350.2075,3.2619685076902423,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
350.5846,2.9556853204758307,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
350.8912,3.0857000000038775,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
351.2627,2.999166666665095,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
351.6404,3.2528666666649624,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
352.1364,3.1672650000003806,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
352.5913,2.8798594397375457,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
353.0288,3.168060955745273,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
353.3897,2.873516939737411,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
353.6856,3.0114502966093304,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
354.0172,3.139655894539736,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
354.5978,3.224781403012005,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
354.8942,2.8907423305071953,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
355.2264,2.8146721798486833,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
355.7071,3.0679987241027162,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
356.2356,3.203470047079576,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
356.7586,2.9813626365388757,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
357.0678,3.006672264592247,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
357.3653,3.117605028249799,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
357.8176,2.9865033333350586,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
358.1809,3.1641960875695565,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
358.4967,3.09547230696685,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
358.8007,3.1269992608284403,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
359.3852,3.0470417608289075,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
359.8508,2.9987338370999876,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
360.2211,3.0577853060261484,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
360.5617,3.0440529755221784,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
361.0221,3.02785478813806,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
361.5845,3.1034266054592123,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
361.9916,3.1220000000004027,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
362.351,3.1760000000000828,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
362.8904,3.168680772125771,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
363.1903,3.199999999999553,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
363.7784,3.2220000000002553,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
364.1447,3.159999999995421,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
364.6133,2.916899571946207,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
365.0823,2.9700000000003968,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
365.5395,3.174128369761679,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
365.979,2.9855618442653573,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
366.4247,2.89335468578859,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
366.7682,2.9352191302375723,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
367.329,3.050633397086498,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
367.6729,3.0976815482678326,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
368.2163,2.9891595355221807,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
368.5788,3.0472908014580513,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
368.9173,3.1314028642993437,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
369.3406,3.0393596584687446,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
369.6976,2.8620742714047935,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
370.0487,2.8035154508200923,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
370.3515,2.7460404918045564,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
370.6847,2.8524443761399145,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
370.9938,3.130875551000568,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
371.5154,3.0284169489950346,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
371.8795,2.9915791484488676,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
372.4199,2.9486507923512013,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
372.7602,2.867340514571473,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
373.0641,2.6616668169398814,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
373.4228,3.174744899816705,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
374.0252,3.02769500910667,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
374.3906,3.027374362476335,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
374.7256,2.9503666666683825,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
375.1035,2.8210372131140735,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
375.4693,2.8588666666640186,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
375.7926,2.921900000001699,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
376.171,2.677900000001557,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
376.6412,3.0541737043886172,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
377.0078,3.2946113784581,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
377.3379,2.7153185792348102,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
377.7171,2.819848708800146,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
378.0965,2.8570578485805544,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
378.476,2.8221934734689067,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
378.8129,2.7723146218914767,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
379.1805,2.9276299004031285,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
379.7385,3.0665636347587575,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
380.2232,2.789856156356683,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
380.5424,2.9007928829528273,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
380.9232,2.7387241142260716,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
381.2365,2.8207490481236803,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
381.5562,2.8023429534640742,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
381.9867,3.009826586462271,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
382.3189,2.73249443416275,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
382.6329,2.90052180063462,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
383.0332,2.8277425171858583,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
383.4583,2.8673883967937166,20.0,360.0,400.0,020_360sccm_TR400_MS.asc
-0.296,-0.1915999999999789,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2977,-0.03323333333332967,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2988,-0.08623333333332384,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.3,-0.03453333333332953,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.3007,-0.009699999999998932,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.3013,0.0,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.3016,-0.03479999999999617,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.3016,0.0,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.3013,0.0,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.3008,0.015566666666664952,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2995,0.0,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2984,71.6797999999921,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2971,1.580599999999826,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2956,69.561166666659,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2925,92.40836666668693,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2909,64.98169999999284,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2887,71.74373333332544,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2861,75.4958666666591,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2833,77.60696666665811,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2799,76.34926666667945,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2764,130.2981000000218,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2724,119.28436666668662,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2682,154.431899999983,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2641,155.4687333333162,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2597,69.94690000000355,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2551,580.9575333332883,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.25,110.53276666665403,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2442,169.2209999999713,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2386,591.184033333349,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2328,567.2730000000217,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2265,134.17573333334596,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2206,530.2297666666464,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.2137,589.571533333285,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.207,577.4321333333291,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1997,597.1066666666733,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1921,590.5590666666848,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1845,563.2671166666278,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1764,543.5793083333007,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1682,524.9516833333386,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1598,621.5067249999481,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1512,850.617308333338,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1421,610.0261916666644,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1329,789.1219583333193,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1232,885.6231999999767,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1131,886.1264999999703,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.1029,626.2165916666457,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.0927,795.5346000000325,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.0823,860.1072750000172,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.0716,836.3071250000331,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.0605,824.4989250000017,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.0487,835.8106500000011,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.0369,733.8426999999863,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.0244,913.1156249999954,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.012,759.3092250000002,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
-0.0004,921.7963249999998,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.013,95.65793333333332,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.0248,965.0851166666646,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.039,838.0440416666643,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.0529,22.35802500000004,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.0667,22.008566666666542,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.08,2.1210000000000013,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.0937,7.492133333333308,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.1083,4.497599999999991,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.1227,4.8877333333333475,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.1369,1470.408208333317,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.1491,1131.5116666666158,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.1625,1151.533138888902,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.1768,1198.680949999954,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.189,1441.148619444444,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.2039,9.272288888889006,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.2172,1068.0037944444373,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.23,1501.5578027778192,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.2459,1217.0137305555822,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.2611,1480.3624166667125,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.2823,829.149319444453,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.2976,1233.6599944444188,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.3167,14.94970833333344,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.3385,651.7034583333456,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.3534,1451.0418138888463,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.3703,1672.9617694444203,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.3874,1521.6515249999356,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.409,1.4901777777777696,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.4323,1424.8371444445024,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.4488,1523.8964888889284,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.4686,1236.3443500000149,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.4897,1248.283213888923,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.5103,41.89920277777854,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.5305,5.641700000000041,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.5536,107.27076666666684,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.5747,1396.16689999987,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.5942,1359.2931444445996,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.6167,44.18229999999978,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.6376,12.939340277777355,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.66,6.135947222222253,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.6833,1.7967486111111133,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.7075,6.102765277777758,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.7291,18.410645833333156,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.7519,9.23088194444452,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.7756,2.6078736111111205,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.8003,1.7843888888888966,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.8242,1.9602347222222196,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.8466,1.2436861111111144,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.8731,1.678515277777778,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.8985,2.51694722222221,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.9213,1.588824999999986,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.9472,1.059148611111124,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.9737,0.9762847222222122,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
0.9994,1.0350208333333164,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.0261,1.211329166666645,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.0516,1.097655555555559,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.0773,1.0954361111111162,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.1063,0.5413124999999989,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.1341,0.25889444444444343,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.1602,0.36126527777778705,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.1885,0.3494180555555534,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.2167,0.32558472222222173,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.2443,0.24866666666666526,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.2726,0.2658666666666644,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.3027,0.0910666666666643,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
1.8313,0.10646250000000004,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.1474,3844.3636247025497,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.1887,3811.595678571727,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.2419,3520.998147320979,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.2812,3818.8090895834566,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.3274,189.15962946429417,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.3767,3538.237138392483,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.4218,3810.642897321564,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.4716,2000.4881345237077,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.5277,1510.8870776786196,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.5703,4.583345238095932,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.6284,24.26648392857129,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.6691,56.63012232142735,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.713,59.6804461309507,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.7532,3914.9143717260417,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
5.795,4000.2706851190856,21.0,410.0,400.0,021_410sccm_TR400_MS.asc
